ID,comuna,nombre residencia,direccion,rating,website,telefono,latitud,longitud,imagen_1,imagen_2,imagen_3,palabras clave,busqueda texto,correo,facebook,instagram,cant reseñas,ciudad,precio,place_id,tipo,servicios,logo,tipo personal,region,disponibilidad,descripcion,video promocional,Created,Updated
427,Vitacura,Seniors Home C&D,"Lo Arcaya 2899, Vitacura, Región metropolitana",,,,-33.3835179,-70.5851623,https://senioradvisor.cl/fotos/Seniors-Home-C&D.jpg,https://senioradvisor.cl/fotos/Seniors-Home-C&D-2.jpg,https://senioradvisor.cl/fotos/Seniors-Home-C&D-3.jpg,,,,,,,Santiago,1.300.000,,,,,,,,,,2025-12-11T21:06:38.458Z,2025-12-11T22:02:23.218Z
426,Vitacura,Residencia Lo Curro By Helsby,"Gran Vía 9687, Vitacura, Región Metropolitana",,,,-33.3675444,-70.5511785,https://senioradvisor.cl/fotos/helsby.jpg,https://senioradvisor.cl/fotos/helsby-2.jpg,https://senioradvisor.cl/fotos/helsby-3.jpg,Alzheimer,Alzheimer,,,,,Santiago,60 UF,,salud mental,alzheimer,,,,,,https://senioradvisor.cl/locurro-helsby.mp4,2025-12-11T18:25:33.427Z,2026-01-13T17:35:18.662Z
425,,Villa Soleares Residencia La Reina,"Av. Príncipe de Gales 8374, 7860442 La Reina, Región Metropolitana, Chile",,https://villasoleares.cl/,+56 9 3555 0309,,,https://senioradvisor.cl/fotos/salud/salud15.jpg,,,,,contacto@villasoleares.cl,https://www.facebook.com/profile.php?id=61576778495583,https://www.instagram.com/villasoleares/,,,,ChIJfxlg9orPYpYRaG6lz7nJNUk,salud mental,alzheimer,"{'url':'0f5fdba0f44e6b55237eeb4b048cf06c968d6dbe663b32600a4eed1525c8e3b2.jpg','size':13346,'width':320,'height':320,'filename':'195482564_1128493577628055_7984306546677556485_n.jpg','metadata':{'width':320,'height':320,'blurHash':'eBR:Tg_3In_3Im_3j[ayofWUozWU-ray?J~qofR%WUs;0cjb^-oft7','blurHashWidth':32}}",,,,"Villa Soleares, cuenta con seis residencias en el sector Oriente de Santiago. Líderes en tratamiento y cuidados del alzheimer y tercera edad.",,2025-11-18T15:58:30.965Z,2025-11-18T18:32:49.744Z
424,,Residencia para el adulto mayor VidaBella,"Domingo Faustino Sarmiento 239, 7770252 Ñuñoa, Región Metropolitana, Chile",43,https://www.residenciasvidabella.com/,+56 2 2475 0955,,,https://senioradvisor.cl/fotos/salud/salud14.jpg,,,,,vidabella.adultomayor@gmail.com,https://www.facebook.com/residenciavidabella/?__tn__=%2Cd%2CP-R&eid=ARDidIvf2pp4YhPE7AIyvw1Yq0aMhd2p3SLv_ZdmgUxPGI8K4YO2ZctrNw8fFgCvWjhsCXwi9liN9cRn,https://www.instagram.com/residencias.vidabella/?hl=es-la,,,,ChIJNVKR8oXPYpYRkzGDmKgEWmI,salud mental,alzheimer,,,,,Residencia para el Adulto Mayor con personal altamente calificado para el cuidado. Equipo multidisciplinario de cabecera. Gran infraestructura y amplios espacios de esparcimiento. Talleres especializados para el Adulto Mayor y mantención de la capacidad psicomotriz.,,2025-11-18T15:58:30.962Z,2025-11-18T18:32:41.288Z
423,,Residencia Ramdas adulto mayor,"Miguel Claro 998, 7500000 Santiago, Providencia, Región Metropolitana, Chile",38,http://www.residenciaramdas.cl/,,,,https://senioradvisor.cl/fotos/salud/salud12.jpg,,,,,contacto@residenciaramdas.cl,https://www.facebook.com/Residencia-Ramdas-Adulto-Mayor-110803510390687/,,,,,ChIJ4beyh_fPYpYREIehUf2scrI,salud mental,alzheimer,"{'url':'3f628b3e9b8d1876edbf1f58d34de229b32011bddc8900d03f9ba9ef81dc5b85.jpg','size':120121,'width':1670,'height':766,'filename':'Captura de pantalla 2025-11-18 a la(s) 2.59.13 p.m..jpg','metadata':{'width':1670,'height':766,'blurHash':'eUQcn^M_%2-p?b.SNbW;ozs:~qt8NGofM{^*w]nin$W=pJxukCR+V@','blurHashWidth':32}}",,,,"En residencia adulto mayor Ramdas, están enfocados en desarrollar valores basados en el respeto, la solidaridad y el cariño.",,2025-11-18T15:58:30.960Z,2025-11-18T18:32:27.172Z
422,,Golden Residence Chile,"Américo Vespucio Norte. 1473 Vitacura, 7560801 Santiago, Vitacura, Región Metropolitana, Chile",5,https://goldenresidence.cl/,56 9 3957 3701,,,https://senioradvisor.cl/fotos/salud/salud11.jpg,,,,,info@goldenresidence.cl,,,,,,ChIJ-2Jb2VTPYpYR8kT0iFkGqoY,salud mental,alzheimer,"{'url':'e2817132fa7299ad7ed8fd87a2979e67e704c4d54fee48fc95ea4c4ad2a4f079.jpg','size':23274,'width':520,'height':188,'filename':'Captura de pantalla 2025-11-18 a la(s) 2.54.28 p.m..jpg','metadata':{'width':520,'height':188,'blurHash':'eKB:?P-5DhofNeE1t7t7WBof0LI[tlbIsl?bRPRjofRjD%xaxuWBfk','blurHashWidth':32}}",,,,Residencia y cuidado especializado en alzheimer/demencia.,,2025-11-18T15:58:30.957Z,2025-11-18T18:32:18.600Z
421,,Acalis Los Dominicos – Residencia para adultos mayores en Las Condes,"Círculo Apolo 377, 7550000 Las Condes, Región Metropolitana, Chile",44,https://www.acalis.cl/residencias-para-mayores/santiago/acalis-los-dominicos-santiago-chile,56 9 6599 2785,,,https://senioradvisor.cl/fotos/salud/salud10.jpg,,,,,,https://www.facebook.com/AcalisChile,https://www.instagram.com/acalislatam/?hl=es,,,,ChIJ2SF3lJbOYpYRqZCct_xE9oI,salud mental,alzheimer,,,,,Acalis Los Dominicos ofrece un espacio acogedor y profesional para adultos mayores. Atención de salud y bienestar en Las Condes.,,2025-11-18T15:58:30.956Z,2025-11-18T18:32:00.676Z
420,,Casa de Reposo Yungay,"Yungay 569, 8780547 La Granja, Región Metropolitana, Chile",43,https://www.casadereposoyungay.cl/,56225267630,,,https://senioradvisor.cl/fotos/salud/salud9.jpg,,,,,oficinagenesis1@gmail.com,,,,,,ChIJf8cqxYHaYpYREBzdl3_KnVc,salud mental,alzheimer,"{'url':'92c3b4ee0427d6e6d185016a5bfe69eb102033eafbf5c13c1e88cdb052c52734.png','size':8576,'width':243,'height':110,'filename':'logo-yungay.png','metadata':{'width':243,'height':110,'blurHash':'edP%bCRj?I%Mxb_3kBjbWBay~XtQM{s;NF%LWBt7xuayRjoMxbWUof','blurHashWidth':32}}",,,,Casa de reposo Yungay posee un foco dedicado a los adultos mayores y su bienestar.,,2025-11-18T15:58:30.956Z,2025-11-18T18:30:39.225Z
419,,Residencia Bicentenario,"Tucapel 2780, 8820000 La Pintana, Región Metropolitana, Chile",45,https://residenciabicentenario.cl/,+56 9 35860570,,,https://senioradvisor.cl/fotos/salud/salud8.jpg,,,,,,,,,,,ChIJy9H5kV7ZYpYRLraRivVGPJU,salud mental,alzheimer,"{'url':'e0092f61f4102fd6696c4f6237160e68151c60e6327873501cce7f39e0bd0bea.png','size':157153,'width':3135,'height':721,'filename':'cropped-Residencia-Bicentenario-Transparencia-PNG-1-1.png','metadata':{'width':3135,'height':721,'blurHash':'euRWF,k6RhouWA_3ofj]ofj[%4WVWCWWWV~XR%R%WUWUozoMjuj[f6','blurHashWidth':32}}",,,,Residencia Bicentenario es un espacio pensado para que los adultos mayores vivan con comodidad y tranquilidad.,,2025-11-18T15:58:30.955Z,2025-11-18T18:30:09.698Z
418,,Residencia para adultos mayores Los Naranjos,"Los Navegantes N° 2268, 7500000 Providencia, Región Metropolitana, Chile",49,http://www.residencialosnaranjos.cl/,56 2 2895 2285,,,,,,,,,,,,,,ChIJpQTJvO7PYpYRe74db6JVb8Q,salud mental,alzheimer,,,,,"Residencia para Adultos Mayores Los Naranjos brinda atención integral a personas mayores, combinando cuidado de salud, acompañamiento emocional y actividades recreativas.",,2025-11-18T15:58:30.954Z,2025-11-18T18:17:17.569Z
417,,Elixir de Vida - Casa de Reposo,"Locarno 284, 7970258 La Cisterna, Región Metropolitana, Chile",48,https://www.elixirdevidaeleam.cl/,56 9 3580 2339,,,https://senioradvisor.cl/fotos/salud/salud7.jpg,,,,,,,,,,,ChIJ-YoeI3bbYpYR2RQmTkWmpFE,salud mental,alzheimer,"{'url':'899ad8e87c8b95047d3c51d305dbe3bdbcb0f6a8a1e11dbf2ab4552c8106a026.png','size':40967,'width':636,'height':198,'filename':'cropped-logo-2-1.png','metadata':{'width':636,'height':198,'blurHash':'egQ]{Bf,XAtSof~pWBRjofkC?GWCV?oJof%gkBoga#jsWAs-kCoLay','blurHashWidth':32}}",,,,Elixir de Vida E.L.E.A.M. Instalaciones modernas y personal capacitado para brindar un bienestar.,,2025-11-18T15:58:30.954Z,2025-11-18T18:29:57.531Z
416,,Acalis Coventry – Residencia para adultos mayores en Ñuñoa,"Coventry 784, 7790494 Ñuñoa, Región Metropolitana, Chile",47,https://www.acalis.cl/residencias-para-mayores/santiago/acalis-coventry-santiago-chile,56 9 7623 5459,,,https://senioradvisor.cl/fotos/salud/salud6.jpg,,,,,,https://www.facebook.com/AcalisChile,https://www.instagram.com/acalislatam/?hl=es,,,,ChIJg1C_kLHPYpYRiacw9ZES6NI,salud mental,alzheimer,"{'url':'b8c56331fc3fb5c6fa65e1949581eb6098a2ceee698bb116d9d06e39ec127295.jpg','size':24860,'width':400,'height':109,'filename':'279x76.jpg','metadata':{'width':400,'height':109,'blurHash':'ehS=VNo~Nxt8S~_3V@WBbbbbuPs9s9ofo0~Wt7ofoJjZozj[jsj[jY','blurHashWidth':32}}",,,,"Acalis Coventry en Ñuñoa ofrece un entorno familiar, seguro y con atención de salud para adultos mayores.",,2025-11-18T15:58:30.953Z,2025-11-18T18:29:48.373Z
415,,Acalis Medina – Residencia para adultos mayores en Ñuñoa,"Pje. Arturo Medina 4188, 7790086 Ñuñoa, Región Metropolitana, Chile",45,https://www.acalis.cl/residencias-para-mayores/santiago/acalis-medina-santiago-chile,56 9 5877 6510,,,https://senioradvisor.cl/fotos/salud/salud5.jpg,,,,,,https://www.facebook.com/AcalisChile,https://www.instagram.com/acalislatam/?hl=es,,,,ChIJJ9xkwqjPYpYRs3FIDNysGJk,salud mental,alzheimer,"{'url':'b8c56331fc3fb5c6fa65e1949581eb6098a2ceee698bb116d9d06e39ec127295.jpg','size':24860,'width':400,'height':109,'filename':'279x76.jpg','metadata':{'width':400,'height':109,'blurHash':'ehS=VNo~Nxt8S~_3V@WBbbbbuPs9s9ofo0~Wt7ofoJjZozj[jsj[jY','blurHashWidth':32}}",,,,"En Ñuñoa, Acalis Medina brinda cuidado humano, respeto y atención de salud para adultos mayores. Un hogar donde se vive con dignidad.",,2025-11-18T15:58:30.952Z,2025-11-18T18:29:35.446Z
414,,Residencia Manantial,"Enrique Nercasseaux 2392, Providencia, Región Metropolitana, Chile",5,https://www.residenciamanantial.cl/,56 2 3344 3135,,,https://senioradvisor.cl/fotos/salud/salud4.jpg,,,,,contacto@residenciamanantial.cl,,,,,,ChIJN3YOhW7PYpYRvwdHqTVYhQw,salud mental,alzheimer,"{'url':'323faf726e2aa783415bf3e4a8696cfc04d5f44bcaac3c0aef35e034cb9a345d.png','size':6943,'width':510,'height':60,'filename':'isologotipo_horizontal_residencia_manantial.png','metadata':{'width':510,'height':60,'blurHash':'e~RysiogWBt7ay~qj[ayj[azxuj[j[fQay~qoffPoff6WBj@fQj[j[','blurHashWidth':32}}",,,,"Residencia Manantial combina atención profesional con un entorno familiar, convirtiéndose en una excelente opción para quienes buscan un lugar tranquilo y acogedor para vivir la tercera edad con bienestar y dignidad.",,2025-11-18T15:58:30.951Z,2025-11-18T18:29:23.525Z
413,,Villa Soleares Residencia Ñuñoa,"Av. Simón Bolívar 3747, 7790573 Ñuñoa, Región Metropolitana, Chile",,https://villasoleares.cl/residencia/residencia-nunoa/,56 9 3555 0309,,,https://senioradvisor.cl/fotos/salud/salud3.jpg,,,,,,https://www.facebook.com/profile.php?id=61576778495583,https://www.instagram.com/villasoleares/,,,,ChIJlVTBjk7PYpYRd-NdXMMAiyY,salud mental,alzheimer,"{'url':'0f5fdba0f44e6b55237eeb4b048cf06c968d6dbe663b32600a4eed1525c8e3b2.jpg','size':13346,'width':320,'height':320,'filename':'195482564_1128493577628055_7984306546677556485_n.jpg','metadata':{'width':320,'height':320,'blurHash':'eBR:Tg_3In_3Im_3j[ayofWUozWU-ray?J~qofR%WUs;0cjb^-oft7','blurHashWidth':32}}",,,, Moderna residencia diseñada exclusivamente para los adultos mayores.,,2025-11-18T15:58:30.951Z,2025-11-18T18:29:03.380Z
412,,Remanso de Paz,"Manque 8871, 8240000 La Florida, Región Metropolitana, Chile",5,http://remansodepaz.cl/,56 9 7197 2183,,,https://senioradvisor.cl/fotos/salud/salud2.jpg,,,,,,,https://www.instagram.com/remanso.de.paz/,,,,ChIJCSHKq2fRYpYRdKUFLPLrz6Y,salud mental,alzheimer,"{'url':'ea582ae980b1df1dab5319ac4e83acc7fe567c7cbfb7d727b897e5de03c2bc4f.png','size':12759,'width':400,'height':120,'filename':'RDP-400X120.png','metadata':{'width':400,'height':120,'blurHash':'eaR{#??bM{xuxu_3M{ofj[RjxuRjofj[WB~qxuRjj[of-;WBofj[WB','blurHashWidth':32}}",,,,"Contamos con un equipo de cuidadores y profesionales de la salud trabaja de forma continua para asegurar el acompañamiento necesario, atención médica oportuna y una alimentación equilibrada.",,2025-11-18T15:58:30.950Z,2025-11-18T18:28:55.443Z
411,,Villa Soleares Residencia Estoril,"Río Maule 555, 7591079 Las Condes, Región Metropolitana, Chile",36,http://www.villasoleares.cl/,+56 2 6469 0166,,,https://senioradvisor.cl/fotos/salud/salud1.jpg,,,,,contacto@villasoleares.cl,https://www.facebook.com/profile.php?id=61576778495583,https://www.instagram.com/villasoleares/,,,,ChIJSdCRO-HOYpYRXmRrJ8kS9yg,salud mental,alzheimer,"{'url':'0f5fdba0f44e6b55237eeb4b048cf06c968d6dbe663b32600a4eed1525c8e3b2.jpg','size':13346,'width':320,'height':320,'filename':'195482564_1128493577628055_7984306546677556485_n.jpg','metadata':{'width':320,'height':320,'blurHash':'eBR:Tg_3In_3Im_3j[ayofWUozWU-ray?J~qofR%WUs;0cjb^-oft7','blurHashWidth':32}}",,,,Villa Soleares cuenta con seis residencias en el sector Oriente de Santiago. Líderes en tratamiento y cuidados del alzheimer y tercera edad.,,2025-11-18T15:58:30.949Z,2025-11-18T18:28:40.860Z
410,,ATIDOM,"Manquehue Sur N°520, Oficina 205, Las Condes",5,https://atidom.cl,56 9 3622 4766,,,https://senioradvisor.cl/fotos/cuidado/cuidado20.jpg,,,,,contacto@atidom.cl,https://www.facebook.com/atidom,https://www.instagram.com/atidom_salud,,,,ChIJa3dAR5PPYpYRa1M8HTPngsw,cuidado a domicilio,"Cuidados paliativos, Alzheimer","{'url':'e385e1aab02011a42173899f3abbadc9415c66bb110a645cd85aecd881780e71.png','size':6611,'width':680,'height':200,'filename':'e77b5b651916103810d7881fc455c45c25e6877924128cbdcea3878c9efe5f59.png','metadata':{'width':680,'height':200,'blurHash':'edP%nqt8RktRWB_2WWR*j]ay^+xut7ofay_NxuxtazayxZM{NGR*j[','blurHashWidth':32}}","Cuidadores, Enfermería",Metropolitana,Turnos limitados,"Atención en domicilios, clínicas, hospitales y residenciales.",,2025-11-18T15:58:30.948Z,2025-11-18T17:13:54.336Z
409,,Cedenfh,"Kennedy 5600 Of414, Vitacura",5,https://www.cedenfh.cl,56 9 9534 9372,,,https://senioradvisor.cl/fotos/cuidado/cuidado19.jpg,,,,,cedenfhenfermeria@gmail.com,,https://www.instagram.com/cedenfh,,,,ChIJ4Uq42mDPYpYR1oYN_wVUE40,cuidado a domicilio,"Curaciones, Sondas, Acompañamiento, Demencia","{'url':'e814bdf4a27e64f87c5dd9aaef3656c2fec644fdf4fc5f24a1f5c422369f480f.jpg','size':9910,'width':500,'height':132,'filename':'80738eee5f0df75189b33adaaf714ade6425ed99850a4b4ff86dc8492f5b066b.jpg','metadata':{'width':500,'height':132,'blurHash':'evRV;2-UxZt7kC-=skslj[j]%LR+R*j[a}~VR+WEofayo~aef5j[az','blurHashWidth':32}}","Cuidador, Enfermería, Médico, Kinesiólogo, Fonoaudiólogo, Terapeuta ocupacional, Nutricionista",Metropolitana,Turnos limitados,Enfermeras profesionales y auxiliares de enfermería a domicilio.,,2025-11-18T15:58:30.947Z,2025-11-18T17:13:43.321Z
408,,Cuidados de Enfermería,,,https://cuidadoras.cl,56 9 3724 0002,,,https://senioradvisor.cl/fotos/cuidado/cuidado18.jpg,,,,,contacto@cuidadoras.cl,https://www.facebook.com/cuidadoraspuntocl,https://www.instagram.com/cuidadoras.cl/,,,,ChIJdfnu-yHPYpYRUy7pStvxQqQ,cuidado a domicilio,"Procedimientos de enfermería, Curaciones, Rehabilitación, Alzheimer, Demencia","{'url':'e576fa3febe90ed89c9b44f108a318207137886de4b7413e62a614e939e63f05.jpg','size':8432,'width':316,'height':110,'filename':'ee12dec431e19d6575ce139b5d7757511af539c0f9c4f9ae31fb421889b53e46.jpg','metadata':{'width':316,'height':110,'blurHash':'eURM6,q]Q-wKV@~qaKaejZay.8tlo}ozj[~qoLayofj[%gg3ozozof','blurHashWidth':32}}",Enfermería,Metropolitana,24/7,"Empresa de servicios de enfermería, dedicada a los cuidados, asistencia y rehabilitación domiciliaria del adulto mayor en cualquier grado de dependencia o solo en situaciones de asistencia o compañía.",,2025-11-18T15:58:30.946Z,2025-11-18T17:13:25.342Z
407,,Cuidar de Ti,"Los Leones 26, Providencia",5,https://cuidardeti.cl,569 97332481,,,https://senioradvisor.cl/fotos/cuidado/cuidado17.jpg,,,,,contacto@cuidardeti.cl,https://www.facebook.com/cuidardeti.cl,,,,,ChIJF60dnQfPYpYRXOC6MrxMHyo,cuidado a domicilio,"Cuidados paliativos, Acompañamiento","{'url':'cfbc4dfbc68ffacf45c5cd31d4ed05006b0771cc9e0906159a48a488d4221ef3.jpg','size':6607,'width':275,'height':141,'filename':'c85514b9002b51dcd38b903569b3baade73d0e2768a50a5b0aff5f09bb9b2209.jpg','metadata':{'width':275,'height':141,'blurHash':'eMR{.5%L$,%gNF~pofxbj^WB_2tQt8ogWA-;RjR*ofj[IBRjWVayoL','blurHashWidth':32}}","Cuidador, Técnico en enfermería, Enfermera, Enfermería",Metropolitana,Turnos limitados,"Cuidar de ti, nace de la experiencia personal en el cuidado de adultos mayores. Contamos con el conocimiento necesario para asumir el cuidado domiciliario de un adulto con sus capacidades disminuidas a causa de enfermedad o vejez.",,2025-11-18T15:58:30.943Z,2025-11-18T17:13:02.937Z
406,,Enfermería a tu Casa,"Guardería vieja, 202, OF 404, Providencia",,https://enfermeriatucasa.cl,56 922419917,,,https://senioradvisor.cl/fotos/cuidado/cuidado16.jpg,,,,,atencionpacientes@enfermeriatucasa.cl,,,,,,ChIJwWfrG7_PYpYRwOonR5GOFKo,cuidado a domicilio,"Curaciones, Sondas","{'url':'cc8d822b630142cddba0d3eaa09ec0a923329dcee0932871ba4613cc753381cf.jpg','size':6846,'width':250,'height':71,'filename':'d8e8a41c4b890f9e8002792d9904a686f0b0a5701c32340b05201e781839f226.jpg','metadata':{'width':250,'height':71,'blurHash':'eWO;PZs;xGWXxa?^sCnit7j[_2jZRQt7WB~WbbozRjof=|S2W;j[R*','blurHashWidth':32}}",Enfermería,Metropolitana,24/7,"Atención de enfermería a domicilio en Santiago. Curaciones, inyecciones, ECG, instalación de sondas y más, en la comodidad de su hogar.",,2025-11-18T15:58:30.929Z,2025-11-18T17:12:43.349Z
405,,Enfermería San Alberto,"La Concepción 81, Oficina 212, Providencia",5,https://www.enfermeriasanalberto.cl,562 2 2264 2000,,,https://senioradvisor.cl/fotos/cuidado/cuidado15.jpg,,,,,servicios@enfermeriasanalberto.cl,https://www.facebook.com/enfermeriasanalberto/,,,,,ChIJg_7WDmTPYpYRK1dzEBs0_5o,cuidado a domicilio,"Procedimientos de enfermería, Curaciones, Sondas, Acompañamiento","{'url':'29cb309f6d1504c570120fac925f81f04aed436d96df771978a30c08e605148f.jpg','size':12265,'width':653,'height':303,'filename':'8f65d79b82f0a26ff1bec02dce497584cf78dd053e9008d183cb83088e7ea241.jpg','metadata':{'width':653,'height':303,'blurHash':'eQR:4*I9Mx%2%M~qj@kCogay?v%MozogRj^+t7aeofoz.8xuofkCRj','blurHashWidth':32}}","Enfermera, Enfermería, Nutricionista",Metropolitana,24/7,"Servicio de atención de enfermería a domicilio en Santiago, curaciones, auxiliares y asistentes para cuidados de enfermos y adultos mayores. Personal altamente capacitado para la asistencia en el hogar.",,2025-11-18T15:58:30.926Z,2025-11-18T17:12:18.558Z
404,,Healthcare - Cuidadoras a Domicilio,,,https://healthcares.cl,‪56 9 7665 5180‬,,,https://senioradvisor.cl/fotos/cuidado/cuidado14.jpg,,,,,administracion@healthcares.cl,,,,,,ChIJuX5Fi5_PYpYRSKFmvXnogG8,cuidado a domicilio,"Salud mental, Cuidados paliativos","{'url':'524d44a5338aa7676e513503ac45ff3cf4a303be8bd7cfee5367bd86d61255ec.jpg','size':14050,'width':882,'height':208,'filename':'5ac5792fa303c8d51bcce6ca997bf25d388c34217ba1677435a93d5dc028e069.jpg','metadata':{'width':882,'height':208,'blurHash':'eeT8E|v2ZNw{kW~WiwenozkWuibbbbf+fQ~Wo}fkjFaea0kqkWjte.','blurHashWidth':32}}",Cuidadores,Chile,24/7,"Cuidamos con el corazón en cada etapa de la vida, el bienestar de tus seres queridos, nuestra misión.",,2025-11-18T15:58:30.923Z,2025-11-18T17:12:01.032Z
403,,Home Care Plus,"Merced 838, Oficina 117, Santiago",5,https://www.homecareplus.cl,56 9 3522 9307,,,https://senioradvisor.cl/fotos/cuidado/cuidado13.jpg,,,,,,https://www.facebook.com/homecareplus.cl,https://www.instagram.com/home.care.plus.chl,,,,,cuidado a domicilio,"Procedimientos de enfermería, Curaciones, Sondas, Acompañamiento","{'url':'bced90bbe816f4222f0423ba382b1b4091f2b8c5b9346b892c1e76e72dc1344e.jpg','size':8651,'width':500,'height':116,'filename':'3db2b0be33c8a6ac6ed5a09082e9cb188dbeab9fa2202ac66e886480b940d8cf.jpg','metadata':{'width':500,'height':116,'blurHash':'eoQ0m#M|Rka$ae.8j]S5ofof%2xtt7t7s:~qj?s,j[j[%MWCRjayay','blurHashWidth':32}}","Cuidadores, Tens, Enfermería",Metropolitana,24/7,"Cuidadoras y enfermeras a domicilio en Santiago. Atención inmediata, cálida y profesional las 24 hrs.",,2025-11-18T15:58:30.920Z,2025-11-18T17:11:34.107Z
402,,Home Medical,,,https://homemedical.cl,56 9 9492 0085,,,https://senioradvisor.cl/fotos/cuidado/cuidado12.jpg,,,,,contacto@homemedical.cl,https://www.facebook.com/share/1cwn2zq9uf/,https://www.instagram.com/homemedical.cl,,,,,cuidado a domicilio,Cuidados paliativos,"{'url':'9da190aec234329a25e0eadc7f3f0d5dad02d1ad3ee4dae48cbb62cbd945c954.jpg','size':12908,'width':500,'height':309,'filename':'990abe940502d9a1abab23b99720c888f81893ff765acf19a4ac2d33d5ef00b9.jpg','metadata':{'width':500,'height':309,'blurHash':'enPju[bw~7%LIqx^oI-RofR-xBWrIsWCja?HoJoJoeNJR+azs.oJWD','blurHashWidth':32}}","Enfermería, Médico",RM / Valparaíso / Biobío,Turnos limitados,"Atención médica a domicilio. Servicios de Enfermería. Prevención y curación de lesiones por presión, pie diabético, ulceras. Cuidado del Adulto Mayor.",,2025-11-18T15:58:30.918Z,2025-11-18T17:11:15.431Z
401,,Inhome Care,,,https://inhomecare.cl,56 9 3432 7702,,,https://senioradvisor.cl/fotos/cuidado/cuidado11.jpg,,,,,Contacto@inhomecare.cl,,,,,,,cuidado a domicilio,"Curaciones, Vacunación, Acompañamiento",,"Cuidador, Cuidadores, Enfermera, Enfermería, Nutricionista",Metropolitana,,"InHome Care, servicios de Enfermería integral a domicilio en Santiago.",,2025-11-18T15:58:30.915Z,2025-11-18T17:10:57.333Z
400,,Kiner,,,https://kinercl.com,56 9 9012 4583,,,https://senioradvisor.cl/fotos/cuidado/cuidado10.jpg,,,,,contacto@kinercl.com,https://www.facebook.com/share/7bvtmuhzquwsz8yo/,https://www.instagram.com/kiner.cl,,,,,cuidado a domicilio,"Curaciones, Rehabilitación","{'url':'ab041a079235eed66ad3ae59b87019e7952ddbba10e8928a6d650e3ede8895c6.jpg','size':8081,'width':500,'height':134,'filename':'07d14a78ee4e54354907fe42af33b9e72181d6839b6edbb72ef34a8b0bf3731d.jpg','metadata':{'width':500,'height':134,'blurHash':'eiPZ_,Wa-,xu-,~pR-NIxZoe^zWVM~xYRl?cj[xYfkoeoet5j@R,R+','blurHashWidth':32}}",Enfermería,Chile,24/7,"Kiner conecta pacientes con kinesiólogos, fonoaudiólogos y enfermeras a domicilio en todo Chile. Salud a domicilio, fácil, rápida y segura.",,2025-11-18T15:58:30.913Z,2025-11-18T17:10:39.631Z
397,,Nurse Chile,"Leonardo Da Vinci 7346, Las Condes",5,https://nursechile.cl,56 9 5084 5008,,,https://senioradvisor.cl/fotos/cuidado/cuidado7.jpg,,,,,contacto@nursechile.cl,,https://www.instagram.com/nursechile.cl/,,,,ChIJF0ROzh7PYpYRYjreYy2sMkQ,cuidado a domicilio,"Curaciones, Acompañamiento","{'url':'c27284ac8a1c339eff24a58ab441fcf753c49a4da04e1083aa82af847aaa71c9.jpg','size':15793,'width':688,'height':376,'filename':'4540570b553f6fb6558a78e52e2a83efee4353c5c1090cc649774d80c0dc6ae7.jpg','metadata':{'width':688,'height':376,'blurHash':'eTRy.~%g%2%MWB~Wo1s:ofNG%MaLs:ofjZ%gkCWBoLofWBj[WBWBj[','blurHashWidth':32}}","Cuidadores, Enfermería",Metropolitana,24/7,"Somos enfermeras a cargo de tu salud, cuidamos de ti y tu familia en la comodidad de tu casa. Exámenes de laboratorio, vacunas, cuidadores y acompañantes, capacitaciones y más.",,2025-11-18T15:58:30.910Z,2025-11-18T17:09:42.659Z
396,,Serproen,"Flandes 1854, Las Condes",3.8,https://www.serproen.cl,56 2 328 76194,,,https://senioradvisor.cl/fotos/cuidado/cuidado6.jpg,,,,,,https://www.facebook.com/serproen/,https://www.instagram.com/serproen/,,,,ChIJx2D-bwHPYpYRosrt5_-Bk2A,cuidado a domicilio,"Procedimientos de enfermería, Rehabilitación, Acompañamiento, Demencia","{'url':'382df88a4de8d6c80a9b616a31dca990020bf6ec3281d98650b96b3f3ef8bfa5.jpg','size':6821,'width':378,'height':70,'filename':'a6ad4b1bfed609971d3e804fc5b96132c8dc0cbe7f6850e85af9d80bf81bc679.jpg','metadata':{'width':378,'height':70,'blurHash':'evPj*{xuNZTINZ.Rf6SeSeWU$+W.WBjZay~qW.ayayWUs;ayj[ayj[','blurHashWidth':32}}",Enfermera,Metropolitana / Valparaíso,Turnos limitados,Desde 1977 especialistas en cuidados al adulto mayor y enfermos dependientes. Servicios profesionales a domicilio o en nuestros centros residenciales.,,2025-11-18T15:58:30.909Z,2025-11-18T17:09:24.570Z
